Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Day Of Week
2022-08-18,AQS,60010011,3,3.0,ug/m3 LC,13,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-08-19,AQS,60010011,3,4.2,ug/m3 LC,18,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-08-20,AQS,60010011,3,8.7,ug/m3 LC,36,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-08-21,AQS,60010011,3,3.6,ug/m3 LC,15,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-08-22,AQS,60010011,3,3.1,ug/m3 LC,13,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-08-23,AQS,60010011,3,3.4,ug/m3 LC,14,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-08-24,AQS,60010011,3,1.6,ug/m3 LC,7,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-08-25,AQS,60010011,3,1.0,ug/m3 LC,4,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-08-26,AQS,60010011,3,-0.5,ug/m3 LC,0,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-08-27,AQS,60010011,3,2.7,ug/m3 LC,11,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-08-28,AQS,60010011,3,11.3,ug/m3 LC,47,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-08-29,AQS,60010011,3,9.0,ug/m3 LC,38,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-08-30,AQS,60010011,3,13.7,ug/m3 LC,54,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-08-31,AQS,60010011,3,10.9,ug/m3 LC,45,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-09-01,AQS,60010011,3,7.0,ug/m3 LC,29,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-09-02,AQS,60010011,3,11.8,ug/m3 LC,49,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-09-03,AQS,60010011,3,9.5,ug/m3 LC,40,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-09-04,AQS,60010011,3,8.5,ug/m3 LC,35,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-09-05,AQS,60010011,3,14.1,ug/m3 LC,55,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-09-06,AQS,60010011,3,17.6,ug/m3 LC,63,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-09-07,AQS,60010011,3,18.7,ug/m3 LC,65,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-09-08,AQS,60010011,3,20.7,ug/m3 LC,69,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-09-09,AQS,60010011,3,22.7,ug/m3 LC,73,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-09-10,AQS,60010011,3,17.2,ug/m3 LC,62,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-09-11,AQS,60010011,3,14.8,ug/m3 LC,57,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-09-12,AQS,60010011,3,14.3,ug/m3 LC,56,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-09-13,AQS,60010011,3,6.1,ug/m3 LC,25,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-09-14,AQS,60010011,3,8.1,ug/m3 LC,34,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-09-15,AQS,60010011,3,7.4,ug/m3 LC,31,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-09-16,AQS,60010011,3,7.7,ug/m3 LC,32,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-09-17,AQS,60010011,3,4.1,ug/m3 LC,17,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-09-18,AQS,60010011,3,0.6,ug/m3 LC,3,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-09-19,AQS,60010011,3,3.3,ug/m3 LC,14,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-09-20,AQS,60010011,3,4.1,ug/m3 LC,17,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-09-21,AQS,60010011,3,3.6,ug/m3 LC,15,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-09-22,AQS,60010011,3,6.7,ug/m3 LC,28,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-09-23,AQS,60010011,3,9.7,ug/m3 LC,40,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-09-24,AQS,60010011,3,9.3,ug/m3 LC,39,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-09-25,AQS,60010011,3,7.0,ug/m3 LC,29,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-09-26,AQS,60010011,3,6.9,ug/m3 LC,29,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-09-27,AQS,60010011,3,7.3,ug/m3 LC,30,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-09-28,AQS,60010011,3,4.0,ug/m3 LC,17,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-09-29,AQS,60010011,3,8.1,ug/m3 LC,34,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-09-30,AQS,60010011,3,10.0,ug/m3 LC,42,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-10-01,AQS,60010011,3,4.0,ug/m3 LC,17,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-10-02,AQS,60010011,3,4.1,ug/m3 LC,17,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-10-03,AQS,60010011,3,5.6,ug/m3 LC,23,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-10-04,AQS,60010011,3,8.1,ug/m3 LC,34,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-10-05,AQS,60010011,3,4.6,ug/m3 LC,19,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-10-06,AQS,60010011,3,4.5,ug/m3 LC,19,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-10-07,AQS,60010011,3,2.6,ug/m3 LC,11,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-10-08,AQS,60010011,3,3.5,ug/m3 LC,15,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-10-09,AQS,60010011,3,2.0,ug/m3 LC,8,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-10-10,AQS,60010011,3,4.8,ug/m3 LC,20,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-10-11,AQS,60010011,3,11.5,ug/m3 LC,48,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-10-12,AQS,60010011,3,8.5,ug/m3 LC,35,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-10-13,AQS,60010011,3,2.3,ug/m3 LC,10,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-10-14,AQS,60010011,3,5.1,ug/m3 LC,21,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-10-15,AQS,60010011,3,9.1,ug/m3 LC,38,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-10-16,AQS,60010011,3,9.6,ug/m3 LC,40,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-10-17,AQS,60010011,3,9.0,ug/m3 LC,38,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-10-18,AQS,60010011,3,11.7,ug/m3 LC,49,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-10-19,AQS,60010011,3,12.2,ug/m3 LC,51,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-10-20,AQS,60010011,3,10.4,ug/m3 LC,43,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-10-21,AQS,60010011,3,12.9,ug/m3 LC,53,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-10-22,AQS,60010011,3,3.7,ug/m3 LC,15,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-10-23,AQS,60010011,3,2.0,ug/m3 LC,8,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-10-24,AQS,60010011,3,3.7,ug/m3 LC,15,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-10-25,AQS,60010011,3,6.6,ug/m3 LC,28,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-10-26,AQS,60010011,3,7.7,ug/m3 LC,32,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-10-27,AQS,60010011,3,8.5,ug/m3 LC,35,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-10-28,AQS,60010011,3,7.4,ug/m3 LC,31,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-10-29,AQS,60010011,3,9.6,ug/m3 LC,40,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-10-30,AQS,60010011,3,8.8,ug/m3 LC,37,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-10-31,AQS,60010011,3,11.2,ug/m3 LC,47,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-11-01,AQS,60010011,3,3.3,ug/m3 LC,14,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-11-02,AQS,60010011,3,3.1,ug/m3 LC,13,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-11-03,AQS,60010011,3,4.0,ug/m3 LC,17,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-11-04,AQS,60010011,3,5.1,ug/m3 LC,21,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-11-05,AQS,60010011,3,3.4,ug/m3 LC,14,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-11-06,AQS,60010011,3,4.5,ug/m3 LC,19,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-11-07,AQS,60010011,3,2.4,ug/m3 LC,10,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-11-08,AQS,60010011,3,2.7,ug/m3 LC,11,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-11-09,AQS,60010011,3,5.1,ug/m3 LC,21,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-11-10,AQS,60010011,3,7.0,ug/m3 LC,29,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-11-11,AQS,60010011,3,11.1,ug/m3 LC,46,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-11-12,AQS,60010011,3,7.2,ug/m3 LC,30,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-11-13,AQS,60010011,3,3.3,ug/m3 LC,14,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-11-14,AQS,60010011,3,7.0,ug/m3 LC,29,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-11-15,AQS,60010011,3,9.2,ug/m3 LC,38,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-11-16,AQS,60010011,3,11.3,ug/m3 LC,47,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-11-17,AQS,60010011,3,14.7,ug/m3 LC,56,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-11-18,AQS,60010011,3,16.1,ug/m3 LC,59,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-11-19,AQS,60010011,3,10.1,ug/m3 LC,42,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-11-20,AQS,60010011,3,17.0,ug/m3 LC,61,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-11-21,AQS,60010011,3,15.9,ug/m3 LC,59,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-11-22,AQS,60010011,3,17.2,ug/m3 LC,62,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-11-23,AQS,60010011,3,13.2,ug/m3 LC,53,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-11-24,AQS,60010011,3,18.7,ug/m3 LC,65,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-11-25,AQS,60010011,3,27.0,ug/m3 LC,82,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-11-26,AQS,60010011,3,13.4,ug/m3 LC,54,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-11-27,AQS,60010011,3,17.9,ug/m3 LC,63,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-11-28,AQS,60010011,3,5.7,ug/m3 LC,24,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-11-29,AQS,60010011,3,5.7,ug/m3 LC,24,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-11-30,AQS,60010011,3,6.0,ug/m3 LC,25,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-12-01,AQS,60010011,3,2.5,ug/m3 LC,10,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-12-02,AQS,60010011,3,5.1,ug/m3 LC,21,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-12-03,AQS,60010011,3,9.1,ug/m3 LC,38,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-12-04,AQS,60010011,3,4.5,ug/m3 LC,19,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-12-05,AQS,60010011,3,4.9,ug/m3 LC,20,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-12-06,AQS,60010011,3,3.9,ug/m3 LC,16,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-12-07,AQS,60010011,3,8.3,ug/m3 LC,35,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-12-08,AQS,60010011,3,6.3,ug/m3 LC,26,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-12-09,AQS,60010011,3,5.2,ug/m3 LC,22,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-12-10,AQS,60010011,3,2.3,ug/m3 LC,10,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-12-11,AQS,60010011,3,1.2,ug/m3 LC,5,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-12-12,AQS,60010011,3,4.3,ug/m3 LC,18,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
2022-12-13,AQS,60010011,3,7.7,ug/m3 LC,32,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Tuesday
2022-12-14,AQS,60010011,3,9.4,ug/m3 LC,39,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Wednesday
2022-12-15,AQS,60010011,3,11.7,ug/m3 LC,49,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Thursday
2022-12-16,AQS,60010011,3,12.6,ug/m3 LC,52,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Friday
2022-12-17,AQS,60010011,3,16.0,ug/m3 LC,59,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Saturday
2022-12-18,AQS,60010011,3,23.6,ug/m3 LC,75,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Sunday
2022-12-19,AQS,60010011,3,20.1,ug/m3 LC,68,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,Monday
